id,company_id,balance,total_purchased,total_used,seats,seats_used,free_conversations,plan_tier_id,current_period_start,current_period_end,last_reset_at,last_processed_at,version,free_tier_allowances,created_at,updated_at,exceeded_free_tier,paid_conversations,free_tier_usage_pct
01KCQ1XPCV5658732FB1QR06AB,3097,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 21:02:12","2026-01-14 17:58:00",0,0,0.00
01KCPMD04A2J6B7Z04T3QKG521,3096,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 17:05:53","2025-12-17 17:06:02",0,0,0.00
01KCPHWWHBMENN5HB948DWQFRW,3094,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 16:22:08","2025-12-17 16:22:47",0,0,0.00
01KCPDMVHCRP9MTJB9H0YFQACC,3093,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 15:07:51","2025-12-17 15:08:20",0,0,0.00
01KCPDHYDFGBE41ZCXZE266Z70,3092,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 15:06:15","2025-12-17 15:06:15",0,0,0.00
01KCPAG72XEKVYHYM8CNH4A555,3091,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 14:12:53","2025-12-17 14:13:22",0,0,0.00
01KCP8WMKM6CGD3W7VYZQ939ME,3090,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 13:44:43","2025-12-17 13:44:43",0,0,0.00
01KCN71X7QWTRVK8VE0AVT1RSW,3089,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-17 03:53:24","2026-01-09 05:15:00",0,0,0.00
01KCM6G6G4T973JYESQW6CQ1EX,3088,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 18:24:29","2025-12-16 18:25:22",0,0,0.00
01KCM0MTERTBZ3ZDRYJDM8HFB2,3087,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 16:42:09","2025-12-16 16:42:21",0,0,0.00
01KCM03YNC9RJZM3N9JWM4ZJ0D,3086,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 16:32:57","2025-12-16 16:35:07",0,0,0.00
01KCKW9WSWNRMTSVCNEQ6004PG,3085,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 15:26:17","2025-12-16 15:26:17",0,0,0.00
01KCKVE19QBARA8Q40WK8V5QJB,3084,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 15:11:04","2025-12-16 15:11:04",0,0,0.00
01KCKPV46WYDMJWR0PWSWBAR0H,3083,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 13:50:50","2025-12-16 13:51:45",0,0,0.00
01KCJHR8HY60SA8569NTV6SXJ1,3082,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 03:02:39","2025-12-16 03:02:39",0,0,0.00
01KCJA4P8H44B96H9HCZ6F68E6,3081,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 00:49:38","2025-12-16 00:49:46",0,0,0.00
01KCJ9QHEZ83DQGNDNYJ3WE65X,3080,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-16 00:42:27","2025-12-16 00:45:20",0,0,0.00
01KCHZESSDQ6A1JFJ1297B84D9,3079,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 21:42:55","2025-12-15 21:42:55",0,0,0.00
01KCHWV4276XM3V7HYGZ12XESQ,3078,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 20:57:13","2025-12-15 20:57:13",0,0,0.00
01KCHSPPMJHT8ATBQBY7CVJPMA,3077,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 20:02:22","2025-12-15 20:16:22",0,0,0.00
01KCHRD8NE0CNFGJX6XKB26D05,3075,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 19:39:44","2025-12-15 19:39:44",0,0,0.00
01KCHPZY45HDWFMT9SA7STQT3R,3074,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 19:14:59","2025-12-15 19:14:59",0,0,0.00
01KCHCTMAAA4F4ZHAP028AGAF2,3072,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 16:17:19","2025-12-15 16:17:19",0,0,0.00
01KCHA06B5EDHDSCP6KJT4HAYS,3071,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 15:27:56","2025-12-15 15:30:04",0,0,0.00
01KCH9G76CC44SHRWRQYHYCSQE,3070,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 15:19:12","2025-12-15 15:42:20",0,0,0.00
01KCH94K7WB0P1CJTV76Z8DFBM,3069,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 15:12:51","2025-12-15 15:12:51",0,0,0.00
01KCH91K2MR3CARKY34A9B77Z7,3068,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 15:11:13","2025-12-15 15:15:13",0,0,0.00
01KCH8W514GJ9C9CHJMKVSK8WA,3067,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 15:08:15","2025-12-15 15:09:33",0,0,0.00
01KCH5WYT9BB8QDXJCVBVWM601,3066,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 14:16:15","2025-12-15 14:16:15",0,0,0.00
01KCH1HZ0FAE3A0Q9XST64J7KV,3065,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-15 13:00:21","2025-12-15 13:00:21",0,0,0.00
01KCC92Q3ZWT2XNF3KCXXJ7WEA,3064,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-13 16:35:38","2025-12-13 16:41:48",0,0,0.00
01KCAHFKTK50SHCVRFGGVQ0WYB,3063,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-13 00:24:00","2025-12-13 00:24:00",0,0,0.00
01KCACRMC1WEXRA18ARDR9Q3YR,3062,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 23:01:33","2025-12-12 23:01:33",0,0,0.00
01KCABJN2Y3HQHFFFRVK1W0BRJ,3061,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 22:40:48","2026-01-13 15:33:51",0,0,0.00
01KCA9RCJH0YT92CZHH0SHZJBX,3060,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 22:08:59","2025-12-12 22:09:36",0,0,0.00
01KCA9GP1D5AFHBT3Q5JDZK3ZY,3059,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 22:04:47","2025-12-12 22:04:47",0,0,0.00
01KCA95F1C7WT7WVH0R0SW4AS8,3058,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 21:58:39","2025-12-12 21:58:39",0,0,0.00
01KCA5RWH1FAF2ZDP3Y2HM8YGN,3057,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 20:59:21","2025-12-12 20:59:21",0,0,0.00
01KCA1871DK80RRCDJFK0W96AT,3056,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 19:40:20","2025-12-12 19:40:20",0,0,0.00
01KC9Z9ESG9J4PWSAQKDQFXQXN,3055,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 19:06:04","2025-12-12 19:06:36",0,0,0.00
01KC9Z1ZTXEWMDWRMRZVKXD98R,3054,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 19:01:59","2025-12-12 19:02:24",0,0,0.00
01KC9XZ5MJZK0TZC0KEQZ1CKW8,3053,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 18:42:58","2025-12-12 18:42:58",0,0,0.00
01KC9XNJ96WNQ0C9VM0KEAC7PC,3052,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 18:37:44","2025-12-12 18:37:44",0,0,0.00
01KC9JTX8AFRGT3ZSR7XEH144F,3051,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 15:28:24","2026-01-06 22:09:09",0,0,0.00
01KC9HY8JCNFH6500A2CWS3NXV,3050,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 15:12:46","2025-12-12 15:12:46",0,0,0.00
01KC9BCNHDA17MKZNY0MY4AGAQ,3049,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-12 13:18:18","2025-12-12 13:18:18",0,0,0.00
01KC7K6RNV07Q1V5A1DT92YEH1,3048,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-11 20:56:24","2025-12-11 20:56:44",0,0,0.00
01KC7EZM9ENEAD1EAFJNCAXY3H,3047,0.0000,0.0000,0.0000,1,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-11 19:42:36","2025-12-16 06:30:19",0,0,0.00
01KC73KNRCEP2Q2NZFP6DS6AKP,3046,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-11 16:23:50","2025-12-11 16:23:50",0,0,0.00
01KC705VAXV100V5CQ0TPFR4TC,3045,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-11 15:23:51","2025-12-11 15:24:12",0,0,0.00
01KC6ZHMSE08MH0PW58BD06QVA,3044,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-11 15:12:49","2025-12-11 15:12:49",0,0,0.00
01KC59JHPBXR0QJPN3XWPJCY19,3043,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 23:29:35","2025-12-10 23:29:35",0,0,0.00
01KC4Z3TT97W7B5G4VDMMVEHT6,3041,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 20:26:48","2025-12-10 20:26:48",0,0,0.00
01KC4VNBVJTQEC2M8MYQBQEE5Q,3040,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 19:26:28","2025-12-10 19:27:03",0,0,0.00
01KC4PQFKQ7PA274G9RKVGP747,3039,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 18:00:14","2025-12-10 18:00:42",0,0,0.00
01KC4NWNYJDKC9S42YG5N0FHJ9,3038,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 17:45:36","2025-12-10 17:45:36",0,0,0.00
01KC4KPPM23ASX9VQZ5EDS6AA6,3037,0.0000,0.0000,0.0000,1,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 17:07:23","2025-12-11 06:30:20",0,0,0.00
01KC4CB4ZCPBTPACXRVB16Y4C5,3036,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 14:58:44","2025-12-10 15:16:12",0,0,0.00
01KC49JFF1HDQ5334D34RJCH89,3035,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 14:10:19","2025-12-10 14:11:19",0,0,0.00
01KC2XB5GEHY03NXW5X263V6AH,3033,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 01:17:22","2025-12-10 01:17:22",0,0,0.00
01KC2V365ZX9PA33724EBP9F42,3032,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 00:38:03","2025-12-10 00:38:03",0,0,0.00
01KC2TNVZ9HD67PJEXPSAFAAEH,3031,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 00:30:47","2025-12-10 00:30:47",0,0,0.00
01KC2SBERC867AHWD5YPW7J3JG,3030,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-10 00:07:37","2025-12-10 00:07:37",0,0,0.00
01KC2MZWMTSFVD8A2JGRB9E1GF,3029,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:51:24","2025-12-09 22:51:24",0,0,0.00
01KC2MYNNZ11BHTMCYSWE1F8PM,3028,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:50:44","2025-12-09 22:50:44",0,0,0.00
01KC2MDMT5QZD69AKQGZW91T14,3027,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:41:26","2025-12-09 22:41:26",0,0,0.00
01KC2M1JNJ58YNSDVNWHEXZGGJ,3026,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:34:50","2025-12-09 22:35:08",0,0,0.00
01KC2K47Q1KAZ4Z6TKNFMH0FFW,3025,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:18:49","2025-12-09 22:18:49",0,0,0.00
01KC2K153ZJ03YJS4FJJKNR7EX,3024,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:17:08","2025-12-09 22:17:08",0,0,0.00
01KC2J4V44NSV6CSR63EQV03CZ,3023,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:01:40","2025-12-09 22:01:40",0,0,0.00
01KC2J4NNWHBT6B39VK5WG5E03,3022,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 22:01:35","2025-12-09 22:01:35",0,0,0.00
01KC2HHV31JCS0G4FZGVK4WG67,3021,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 21:51:18","2025-12-09 21:51:18",0,0,0.00
01KC2H07J650TAQPTN4N46NC7J,3020,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 21:41:41","2025-12-09 21:41:41",0,0,0.00
01KC2G6840GV7Q1PTHJZMC3Y9G,3019,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 21:27:29","2025-12-09 21:27:29",0,0,0.00
01KC2FX9EYBPGB458JKXHZ2KBR,3018,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 21:22:36","2025-12-09 21:22:48",0,0,0.00
01KC23F4MT1HSP92SNQ3J458FY,3014,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 17:45:09","2025-12-09 17:45:09",0,0,0.00
01KC23436PAB7RQVMM41SE95NQ,3013,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 17:39:07","2025-12-09 17:39:07",0,0,0.00
01KC1XS0Q7MFJGNGD6TADFBRAR,3011,0.0000,0.0000,0.0000,0,0,48,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 16:05:41","2025-12-16 06:30:18",0,0,0.00
01KC0N9WT52JBGV696X1TVD429,3010,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-09 04:18:23","2025-12-09 04:18:23",0,0,0.00
01KBZYFVRH5P0K331RP0N8YG2B,3009,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-08 21:39:41","2025-12-08 21:39:41",0,0,0.00
01KBRZWF3W5JNZ0AEW3MGK9G1E,3008,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-06 04:49:22","2025-12-06 04:49:22",0,0,0.00
01KBR828WM1491QCTD67KM7BW1,3007,0.0000,0.0000,0.0000,1,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-05 21:53:06","2025-12-12 06:30:15",0,0,0.00
01KBR0S4G882RTZ7CNHGR0M2NY,3005,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-05 19:45:47","2025-12-05 19:45:47",0,0,0.00
01KBQT46DPJPPD8Q1AW81FEA7D,3004,0.0000,0.0000,0.0000,1,1,47,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-05 17:49:29","2025-12-11 06:30:17",0,0,0.00
01KBQPE48N8Y870NEYTNR96P2P,3003,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-05 16:45:00","2025-12-05 21:58:24",0,0,0.00
01KBQFA760775QXHEEKT12CX84,3002,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-05 14:40:32","2025-12-05 14:42:51",0,0,0.00
01KBNJA76Q99GDQFVETXADZJPF,3000,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 20:54:29","2025-12-04 20:55:50",0,0,0.00
01KBNGA995A9VSQSWD8YNNMT3F,2998,0.0000,0.0000,0.0000,1,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 20:19:34","2025-12-16 06:30:18",0,0,0.00
01KBN6V2YGGDVJB66VMHT2XHVK,2997,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 17:33:59","2025-12-04 17:33:59",0,0,0.00
01KBN6RKW2DSZSH1AF17E0472H,2996,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 17:32:38","2025-12-04 17:32:38",0,0,0.00
01KBN6B513RV3E3BPAN7TRZGWF,2995,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 17:25:16","2025-12-04 17:25:16",0,0,0.00
01KBMXMKWW5D16P4RDK6JERXME,2994,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 14:53:09","2025-12-04 14:53:09",0,0,0.00
01KBMX34RERCYWMSJ0X5TTYXQX,2993,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 14:43:37","2025-12-04 14:43:37",0,0,0.00
01KBMRPXBXD3D1ZYH996D1Y0VQ,2992,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-04 13:27:02","2025-12-04 13:27:02",0,0,0.00
01KBJYQWABV35DX9MQETR45BC9,2991,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-03 20:33:56","2025-12-03 20:33:56",0,0,0.00
01KBJSS3R84SDXEQT57P86Y89Y,2990,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-03 19:07:14","2025-12-03 19:07:14",0,0,0.00
01KBJBX82NRS5EQ4MKHE0VHQQF,2989,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-03 15:04:49","2025-12-03 15:06:20",0,0,0.00
01KBJ7MG8SNT3QQ0XHY5SHEP0W,2987,0.0000,0.0000,0.0000,0,0,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-03 13:50:08","2025-12-05 06:30:12",0,0,0.00
01KBGNS821PB9K6K6NCRXCQNSS,2983,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 23:18:55","2025-12-04 17:11:08",0,0,0.00
01KBGE6PPNZ1QBNXAPD88CFGRG,2979,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 21:06:27","2025-12-02 21:06:27",0,0,0.00
01KBG7K18KBEHN93FC0E6048VW,2977,0.0000,0.0000,0.0000,0,0,35,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 19:10:51","2026-01-05 21:37:09",0,0,0.00
01KBG1T6MY7A6K0GE4CAJF0TAT,2976,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 17:29:55","2025-12-02 17:29:55",0,0,0.00
01KBFZYYAC445Y9M8Y0HSW0X3F,2974,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 16:57:33","2025-12-03 13:39:11",0,0,0.00
01KBFX6MD8MMXRW4SM21M0CEFJ,2973,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 16:09:19","2025-12-02 16:09:19",0,0,0.00
01KBFS78WVRT8J5S3P84MZPY0E,2971,0.0000,0.0000,0.0000,1,1,47,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 14:59:46","2025-12-09 06:30:18",0,0,0.00
01KBFR4S1NP8QTKS842VNXWF2Y,2970,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 14:40:55","2025-12-02 15:21:51",0,0,0.00
01KBFMBJCGD5MP4A8G3PX1HCW6,2968,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 13:34:44","2025-12-12 19:13:56",0,0,0.00
01KBEAQYEJ8M8MGT38RR9F2F31,2963,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-02 01:27:29","2025-12-02 01:27:57",0,0,0.00
01KBE505TZGN3S6XBT1XPWABAQ,2962,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 23:47:07","2025-12-01 23:47:07",0,0,0.00
01KBE2HYXA5YBHQESNF92Y1PCB,2961,0.0000,0.0000,0.0000,1,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 23:04:24","2025-12-03 06:30:14",0,0,0.00
01KBDZKVQZM9P09R5EMCX7NCA4,2960,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 22:13:01","2025-12-01 22:13:37",0,0,0.00
01KBDR4AVQZ5QSS06DBTX9BCTJ,2959,0.0000,0.0000,0.0000,1,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 20:02:12","2025-12-09 06:30:18",0,0,0.00
01KBDKCJH77MK9C7517Q18KB00,2958,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 18:39:19","2025-12-08 19:59:07",0,0,0.00
01KBD689JH8C3WR7T77B8BXE35,2954,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 14:49:47","2025-12-01 14:49:47",0,0,0.00
01KBBW9D5SCAA305G3Y9TV0HSB,2953,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 02:36:24","2025-12-01 02:37:33",0,0,0.00
01KBBT08XMMM24KE647CB9V0K7,2952,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 01:56:27","2025-12-01 01:56:27",0,0,0.00
01KBBM3KMJ4X4DDV588MA6AAZ3,2951,0.0000,0.0000,0.0000,1,1,46,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-12-01 00:13:25","2026-01-12 20:35:52",0,0,0.00
01KBBK4F4TM036G866R65VQR0X,2950,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-30 23:56:25","2025-11-30 23:56:25",0,0,0.00
01KBBE335HYPZ7T8VK9H8ME2BH,2949,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-30 22:28:17","2025-11-30 22:28:17",0,0,0.00
01KB90VFZJNC4944XAW21Q01YD,2948,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-29 23:58:27","2025-11-29 23:58:27",0,0,0.00
01KB6W11J2BQDQM8EZ4S69C12F,2947,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-29 03:55:37","2025-11-29 03:55:37",0,0,0.00
01KB62AK286SPG5NAKJRYZ0J54,2946,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-28 20:26:27","2025-12-01 13:32:13",0,0,0.00
01KB5KD2M1XH8D8HX0KEH279K6,2944,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-28 16:05:40","2025-11-28 16:06:00",0,0,0.00
01KB5HZAXCQAAXX08YVJRDRF1N,2943,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-28 15:40:41","2025-11-28 15:40:41",0,0,0.00
01KB5EGG0DAD25ES48CP98SZRV,2942,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-28 14:40:09","2025-12-03 19:45:41",0,0,0.00
01KB5CEFSQ3W052V0ASTQ66D07,2941,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-28 14:04:06","2025-11-28 14:04:06",0,0,0.00
